# totreads normalization of /Users/jeffhykin/repos/transit/src/pytransit/../..//src/pytransit/data/111_cholesterol_glycerol_combined.cwig
#File: src/pytransit/data/cholesterol_H37Rv_rep1.wig
#File: src/pytransit/data/cholesterol_H37Rv_rep2.wig
#File: src/pytransit/data/cholesterol_H37Rv_rep3.wig
#File: src/pytransit/data/glycerol_H37Rv_rep1.wig
#File: src/pytransit/data/glycerol_H37Rv_rep2.wig
2141	0.0	0.0	0.0	0.0	0.0
2232	0.0	0.0	0.0	0.0	0.0
2290	0.0	0.0	0.0	0.0	0.0
2315	0.0	0.0	0.0	0.0	0.0
2318	0.0	0.0	0.0	0.0	0.0
2333	0.0	0.0	0.0	0.0	0.0
2344	0.0	0.0	0.0	0.0	0.0
2363	0.0	0.0	0.0	0.0	0.0
2387	0.0	0.0	0.0	0.0	0.0
2404	0.0	0.0	0.0	0.0	0.0
2427	0.0	0.0	0.0	0.0	0.0
2479	0.0	0.0	0.0	0.0	0.0
2507	0.0	0.0	0.0	0.0	0.0
2537	0.0	0.0	0.0	0.0	0.0
2591	0.0	0.0	0.0	0.0	0.0
2648	0.0	0.0	0.0	0.0	0.0
2738	0.0	0.0	0.0	0.0	0.0
2774	0.0	0.0	0.0	0.0	0.0
2845	0.0	0.0	0.0	0.0	0.0
2920	0.0	0.0	0.0	0.0	0.0
3027	0.0	0.0	0.0	0.0	0.0
3056	0.0	0.0	0.0	0.0	0.0
3066	0.0	0.0	0.0	0.0	0.0
3070	0.0	0.0	0.0	0.0	0.0
3119	0.0	0.0	0.0	0.0	0.0
3131	0.0	0.0	0.0	0.0	0.0
3145	0.0	0.0	0.0	0.0	0.0
3222	0.0	0.0	0.0	0.0	0.0
3228	0.0	0.0	0.0	0.0	0.0
3277	0.0	0.0	0.0	0.0	0.0
3283	204.6	0.0	0.0	168.3	8.5
3329	0.0	0.0	0.0	0.0	181.8
3372	0.0	0.0	0.0	0.0	0.0
3379	0.0	0.0	0.0	0.0	0.0
3384	0.0	0.0	0.0	0.0	0.0
3396	0.0	0.0	0.0	0.0	0.0
3412	0.0	0.0	0.0	0.0	0.0
3425	0.0	0.0	0.0	0.0	0.0
3441	0.0	0.0	0.0	0.0	0.0
3467	0.0	0.0	0.0	0.0	95.2
3471	0.0	0.0	250.9	0.0	0.0
3513	0.0	0.0	0.0	0.0	0.0
3591	0.0	0.0	0.0	0.0	0.0
3682	0.0	0.0	0.0	0.0	0.0
3708	312.4	0.0	111.0	171.0	83.2
3728	182.5	116.0	0.0	0.0	0.0
3739	0.0	0.0	0.0	0.0	273.6
3770	19.4	60.7	0.0	35.3	0.0
3782	0.0	273.4	2.4	124.9	62.9
3796	0.0	0.0	0.0	0.0	0.0
3833	0.0	0.0	0.0	2.7	45.9
3925	105.1	0.0	0.0	0.0	22.1
3960	0.0	0.0	0.0	0.0	0.0
3967	0.0	0.0	0.0	0.0	0.0
3986	0.0	2.7	84.5	0.0	6.7
4011	0.0	0.0	0.0	0.0	10.2
4028	0.0	0.0	0.0	0.0	1.7
4094	0.0	0.0	0.0	0.0	0.0
4118	0.0	0.0	7.2	0.0	0.0
4121	323.5	93.9	2.4	0.0	186.9
4130	0.0	0.0	0.0	0.0	0.0
4158	0.0	0.0	0.0	0.0	0.0
4207	0.0	0.0	0.0	0.0	0.0
4217	0.0	0.0	0.0	0.0	0.0
4353	0.0	0.0	0.0	0.0	0.0
4664	0.0	0.0	0.0	0.0	0.0
4721	0.0	0.0	0.0	0.0	0.0
4789	0.0	0.0	0.0	0.0	0.0
4912	0.0	0.0	0.0	0.0	0.0
4961	0.0	0.0	0.0	0.0	0.0
4970	0.0	0.0	0.0	0.0	0.0
4989	0.0	0.0	0.0	0.0	39.1
4995	279.2	256.8	328.1	143.9	107.0
5066	121.6	615.8	291.9	613.6	98.6
5120	248.8	121.5	0.0	32.5	117.3
5128	176.9	0.0	0.0	0.0	68.0
5170	77.4	85.6	4.8	648.9	152.9
5230	0.0	0.0	0.0	0.0	0.0
5273	0.0	0.0	0.0	0.0	0.0
5287	0.0	0.0	0.0	0.0	0.0
5336	0.0	0.0	0.0	0.0	0.0
5364	0.0	0.0	0.0	0.0	0.0
5420	0.0	0.0	0.0	0.0	0.0
5439	0.0	0.0	0.0	0.0	0.0
5517	0.0	0.0	0.0	0.0	0.0
5547	0.0	0.0	0.0	0.0	0.0
5579	0.0	0.0	0.0	0.0	0.0
5586	0.0	0.0	0.0	0.0	0.0
5623	0.0	0.0	0.0	0.0	0.0
5631	0.0	0.0	0.0	0.0	0.0
5669	0.0	0.0	0.0	0.0	0.0
5687	0.0	0.0	0.0	0.0	0.0
5792	0.0	0.0	0.0	0.0	0.0
5977	0.0	0.0	0.0	0.0	0.0
5996	0.0	0.0	0.0	0.0	0.0
6055	0.0	0.0	0.0	0.0	0.0
6128	0.0	0.0	0.0	0.0	0.0
6230	0.0	0.0	0.0	0.0	0.0
6249	0.0	0.0	0.0	0.0	0.0
6286	0.0	0.0	0.0	0.0	0.0
6403	0.0	0.0	0.0	0.0	0.0
6490	0.0	0.0	0.0	0.0	0.0
6502	0.0	0.0	0.0	0.0	0.0
6526	0.0	0.0	0.0	0.0	0.0
6605	0.0	0.0	0.0	0.0	0.0
6612	0.0	0.0	0.0	0.0	0.0
6672	0.0	0.0	0.0	0.0	0.0
6729	0.0	0.0	0.0	0.0	0.0
6793	0.0	0.0	0.0	0.0	0.0
6809	0.0	0.0	0.0	0.0	0.0
6856	0.0	0.0	0.0	0.0	0.0
6944	0.0	0.0	0.0	0.0	0.0
6983	0.0	0.0	0.0	0.0	0.0
7067	0.0	0.0	0.0	0.0	0.0
7077	0.0	0.0	0.0	0.0	0.0
7093	0.0	0.0	0.0	0.0	0.0
7225	0.0	0.0	0.0	0.0	0.0
7265	2.7	0.0	0.0	84.2	0.0
7299	182.5	157.4	0.0	146.7	171.7
7383	0.0	0.0	0.0	0.0	0.0
7392	0.0	0.0	0.0	0.0	0.0
7470	0.0	0.0	0.0	0.0	0.0
7551	0.0	0.0	0.0	0.0	0.0
7578	0.0	0.0	0.0	0.0	0.0
7620	0.0	0.0	0.0	0.0	0.0
7686	0.0	0.0	0.0	0.0	0.0
7763	0.0	0.0	0.0	0.0	0.0
7767	0.0	0.0	0.0	0.0	0.0
7798	0.0	0.0	0.0	0.0	0.0
7865	0.0	0.0	0.0	0.0	0.0
7970	0.0	0.0	0.0	0.0	0.0
8031	0.0	0.0	0.0	0.0	0.0
8077	0.0	0.0	0.0	0.0	0.0
8099	0.0	0.0	0.0	0.0	0.0
8127	0.0	0.0	0.0	0.0	0.0
8219	0.0	0.0	0.0	0.0	0.0
8236	0.0	0.0	0.0	0.0	0.0
8288	0.0	0.0	0.0	0.0	0.0
8295	0.0	0.0	0.0	0.0	0.0
8338	0.0	0.0	0.0	0.0	0.0
8391	0.0	0.0	0.0	0.0	0.0
8394	0.0	0.0	0.0	0.0	0.0
8436	0.0	0.0	0.0	0.0	0.0
8486	0.0	0.0	0.0	0.0	0.0
8546	0.0	0.0	0.0	0.0	0.0
8786	0.0	0.0	0.0	0.0	0.0
8858	0.0	0.0	0.0	0.0	0.0
8874	0.0	0.0	0.0	0.0	0.0
8901	0.0	0.0	0.0	0.0	0.0
9030	0.0	0.0	0.0	0.0	0.0
9045	0.0	0.0	0.0	0.0	0.0
9100	0.0	0.0	0.0	0.0	0.0
9150	0.0	0.0	0.0	0.0	0.0
9165	0.0	0.0	0.0	0.0	0.0
9419	0.0	0.0	0.0	0.0	0.0
9465	0.0	0.0	0.0	0.0	0.0
9492	0.0	0.0	0.0	0.0	0.0
9503	0.0	0.0	0.0	0.0	0.0
9519	0.0	0.0	0.0	0.0	0.0
9526	0.0	0.0	0.0	0.0	0.0
9542	0.0	0.0	0.0	0.0	0.0
9564	0.0	0.0	0.0	0.0	0.0
9624	0.0	0.0	0.0	0.0	0.0
9776	190.7	58.0	4.8	257.9	215.8
9816	22.1	218.1	2.4	24.5	552.3
9850	0.0	0.0	0.0	0.0	0.0
9877	113.4	276.1	45.8	268.7	195.4
9894	0.0	0.0	0.0	0.0	35.7
9903	118.9	30.4	9.7	567.4	83.2
10023	0.0	0.0	0.0	0.0	0.0
10104	0.0	0.0	0.0	0.0	0.0
10277	0.0	0.0	0.0	0.0	0.0
10299	2.7	0.0	0.0	0.0	0.0
10414	0.0	0.0	0.0	0.0	0.0
10426	754.8	0.0	2.4	24.5	101.9
10583	41.4	0.0	0.0	0.0	54.4
10600	0.0	0.0	0.0	0.0	0.0
10608	0.0	0.0	0.0	0.0	0.0
10769	132.8	93.9	222.0	0.0	127.5
10826	188.0	193.3	1495.9	165.7	178.4
10857	0.0	0.0	0.0	0.0	0.0
10876	0.0	0.0	0.0	0.0	0.0
10884	0.0	0.0	0.0	0.0	0.0
10892	0.0	0.0	0.0	0.0	0.0
10894	0.0	0.0	0.0	0.0	0.0
10907	0.0	0.0	0.0	0.0	0.0
10923	0.0	0.0	0.0	0.0	0.0
10953	0.0	0.0	0.0	0.0	0.0
11096	16.6	0.0	0.0	0.0	1.7
11119	0.0	0.0	0.0	0.0	0.0
11131	0.0	0.0	0.0	0.0	0.0
11176	0.0	0.0	0.0	0.0	0.0
11198	0.0	0.0	0.0	0.0	0.0
11207	243.3	99.4	465.7	249.7	25.5
11289	138.2	245.7	41.0	57.0	139.3
11301	0.0	0.0	0.0	0.0	0.0
11422	74.7	96.7	2.4	19.0	654.2
11444	0.0	0.0	0.0	0.0	0.0
11530	91.2	30.4	2.4	377.4	448.6
11556	165.9	502.5	74.8	154.7	52.7
11618	8.3	140.8	0.0	0.0	0.0
11659	0.0	0.0	0.0	0.0	0.0
11675	1003.6	105.0	443.9	670.6	351.7
11679	992.5	259.5	1141.2	548.4	768.1
11733	644.2	215.4	1869.9	412.7	689.9
11739	572.3	295.4	2.4	293.2	402.7
11743	1716.9	1140.3	1126.8	222.7	1505.5
11749	0.0	0.0	0.0	0.0	0.0
11787	246.0	5.6	0.0	162.9	110.4
11848	5.6	0.0	0.0	21.7	37.4
12042	149.3	441.8	2.4	792.8	159.7
12054	0.0	0.0	2.4	10.8	302.4
12145	0.0	0.0	0.0	0.0	0.0
12250	406.4	218.1	446.4	301.4	166.5
12352	840.5	1029.9	313.7	271.5	518.2
12466	2.7	69.0	43.4	146.7	265.1
12491	96.8	171.1	687.6	515.9	435.0
12512	0.0	0.0	0.0	0.0	15.3
12530	0.0	0.0	0.0	0.0	28.8
12621	69.1	116.0	120.7	187.3	367.0
12663	13.8	30.4	0.0	230.7	147.8
12750	0.0	0.0	0.0	157.5	107.0
12798	0.0	0.0	0.0	57.0	27.2
13025	843.2	739.9	1365.6	920.3	1867.4
13046	141.0	80.1	2.4	78.7	234.5
13079	0.0	0.0	0.0	62.5	22.1
13155	0.0	0.0	0.0	0.0	42.4
13168	0.0	154.6	0.0	209.0	5.1
13275	0.0	0.0	137.5	0.0	0.0
13309	190.7	2.7	0.0	0.0	278.7
13322	22.1	301.0	0.0	0.0	110.4
13325	942.8	955.3	972.3	1170.2	1446.0
13369	0.0	0.0	0.0	48.9	33.9
13459	0.0	0.0	0.0	0.0	0.0
13469	0.0	0.0	0.0	0.0	0.0
13486	0.0	0.0	0.0	0.0	0.0
13560	13.8	41.4	576.6	219.9	491.0
13567	74.7	8.3	277.5	0.0	68.0
13595	0.0	0.0	0.0	0.0	0.0
13608	0.0	0.0	0.0	0.0	0.0
13669	0.0	0.0	0.0	0.0	0.0
13686	0.0	0.0	0.0	0.0	0.0
13699	0.0	0.0	0.0	0.0	0.0
13772	0.0	0.0	0.0	0.0	0.0
13852	0.0	0.0	0.0	0.0	0.0
13903	0.0	0.0	0.0	0.0	0.0
14021	168.6	33.1	4.8	122.2	73.1
14059	96.8	27.6	161.7	328.5	149.6
14080	221.2	273.4	608.0	518.6	452.0
14088	30.4	160.1	0.0	187.3	117.3
14096	688.4	140.8	721.4	640.7	1187.8
14177	8.3	0.0	2.4	396.4	159.7
14367	0.0	0.0	0.0	0.0	0.0
14421	0.0	0.0	0.0	0.0	0.0
14454	0.0	0.0	0.0	0.0	0.0
14621	138.2	60.7	0.0	195.5	553.9
14661	143.8	2.7	0.0	371.9	621.9
14665	674.6	179.4	620.1	580.9	683.0
14667	0.0	0.0	0.0	0.0	1.7
14677	0.0	0.0	0.0	0.0	15.3
14749	0.0	22.1	0.0	241.7	5.1
14758	210.1	2.7	2.4	105.9	713.7
14782	0.0	0.0	0.0	0.0	0.0
14813	5.6	38.7	2.4	138.5	309.3
14821	5.6	44.2	2.4	152.0	0.0
14872	0.0	0.0	0.0	162.9	161.4
14902	0.0	154.6	62.7	0.0	0.0
14938	0.0	0.0	0.0	0.0	0.0
14968	0.0	0.0	0.0	0.0	0.0
15023	0.0	0.0	0.0	0.0	0.0
15084	0.0	0.0	0.0	0.0	0.0
15114	0.0	0.0	0.0	0.0	0.0
15221	0.0	0.0	0.0	0.0	0.0
15245	0.0	0.0	0.0	0.0	0.0
15269	0.0	0.0	0.0	0.0	0.0
15304	0.0	0.0	0.0	0.0	0.0
15327	0.0	0.0	0.0	0.0	0.0
15366	0.0	0.0	0.0	0.0	0.0
15464	0.0	0.0	0.0	0.0	0.0
15515	102.3	0.0	0.0	0.0	0.0
15576	0.0	0.0	0.0	0.0	0.0
15591	0.0	0.0	2.4	19.0	0.0
15657	0.0	0.0	0.0	0.0	0.0
15773	0.0	0.0	0.0	0.0	0.0
15812	0.0	0.0	0.0	0.0	0.0
15927	0.0	0.0	0.0	0.0	0.0
16161	0.0	0.0	0.0	0.0	0.0
16184	0.0	0.0	0.0	0.0	0.0
16273	0.0	0.0	0.0	0.0	0.0
16433	0.0	0.0	0.0	0.0	0.0
16520	0.0	0.0	0.0	0.0	0.0
16535	0.0	0.0	0.0	0.0	0.0
16558	0.0	0.0	0.0	0.0	0.0
16683	0.0	0.0	0.0	0.0	0.0
16794	0.0	0.0	0.0	0.0	0.0
16851	0.0	0.0	0.0	0.0	0.0
16872	0.0	0.0	0.0	0.0	0.0
16926	0.0	0.0	0.0	0.0	0.0
17015	0.0	0.0	0.0	0.0	0.0
17176	0.0	0.0	0.0	0.0	0.0
17190	0.0	0.0	0.0	0.0	0.0
17205	0.0	0.0	0.0	0.0	0.0
17247	0.0	0.0	0.0	0.0	0.0
17313	0.0	0.0	0.0	0.0	0.0
17333	0.0	0.0	0.0	0.0	0.0
17439	0.0	0.0	0.0	0.0	0.0
17476	19.4	370.0	2.4	206.4	503.0
17483	0.0	0.0	0.0	0.0	0.0
17586	0.0	0.0	0.0	0.0	0.0
17862	0.0	0.0	0.0	0.0	0.0
17981	0.0	0.0	0.0	0.0	0.0
18010	0.0	0.0	0.0	0.0	0.0
18123	0.0	0.0	0.0	0.0	0.0
18140	0.0	0.0	0.0	0.0	0.0
18161	0.0	0.0	0.0	0.0	0.0
18215	0.0	0.0	0.0	0.0	0.0
18454	0.0	0.0	0.0	0.0	0.0
18488	0.0	0.0	0.0	0.0	0.0
18527	0.0	0.0	0.0	0.0	0.0
18666	0.0	0.0	0.0	0.0	0.0
18693	0.0	0.0	0.0	0.0	0.0
18725	0.0	0.0	0.0	0.0	0.0
18907	0.0	0.0	0.0	0.0	0.0
19038	0.0	0.0	0.0	21.7	1.7
19043	0.0	0.0	0.0	0.0	0.0
19081	0.0	0.0	0.0	0.0	0.0
19100	0.0	0.0	0.0	130.3	0.0
19107	0.0	0.0	0.0	0.0	0.0
19134	0.0	0.0	0.0	0.0	0.0
19138	240.5	0.0	0.0	103.2	125.8
19151	38.7	80.1	0.0	0.0	15.3
19179	0.0	0.0	0.0	0.0	0.0
19194	0.0	0.0	0.0	0.0	0.0
19226	0.0	0.0	0.0	0.0	0.0
19239	0.0	0.0	0.0	0.0	0.0
19259	0.0	0.0	0.0	0.0	0.0
19310	0.0	0.0	0.0	0.0	0.0
19453	0.0	0.0	0.0	0.0	17.0
19461	0.0	0.0	0.0	0.0	0.0
19582	5.6	0.0	4.8	0.0	30.6
19667	0.0	0.0	0.0	0.0	0.0
19693	88.5	5.6	0.0	8.2	74.7
19760	0.0	0.0	0.0	0.0	0.0
19771	0.0	0.0	0.0	0.0	0.0
19829	0.0	0.0	164.0	0.0	0.0
19838	71.8	0.0	0.0	0.0	3.4
19914	0.0	0.0	0.0	0.0	0.0
19935	41.4	0.0	0.0	0.0	0.0
19951	0.0	0.0	0.0	0.0	0.0
19963	0.0	0.0	55.5	0.0	95.2
19973	0.0	0.0	0.0	0.0	0.0
19984	0.0	0.0	0.0	0.0	0.0
20002	0.0	0.0	0.0	0.0	0.0
20037	0.0	0.0	0.0	0.0	0.0
20044	0.0	0.0	0.0	0.0	20.3
20092	0.0	0.0	0.0	0.0	253.1
20178	0.0	0.0	0.0	0.0	5.1
20211	0.0	0.0	0.0	0.0	0.0
20234	226.7	24.9	48.2	355.7	74.7
20266	0.0	0.0	0.0	0.0	0.0
20278	0.0	0.0	21.7	0.0	5.1
20345	511.5	0.0	164.0	0.0	91.8
20349	2.7	140.8	0.0	0.0	17.0
20376	118.9	60.7	0.0	0.0	17.0
20456	0.0	0.0	0.0	0.0	0.0
20497	116.1	0.0	296.7	62.5	69.6
20547	5.6	0.0	183.4	323.1	350.1
20650	0.0	0.0	0.0	0.0	0.0
20671	0.0	0.0	0.0	0.0	0.0
20680	0.0	0.0	0.0	0.0	3.4
20712	0.0	0.0	0.0	0.0	0.0
20756	71.8	0.0	0.0	0.0	0.0
20787	0.0	0.0	0.0	0.0	0.0
20859	0.0	0.0	2.4	0.0	0.0
20883	602.7	82.8	14.5	214.5	271.8
21041	0.0	0.0	0.0	0.0	0.0
21204	0.0	0.0	0.0	0.0	0.0
21210	0.0	0.0	4.8	43.5	1.7
21266	5.6	132.5	4.8	0.0	0.0
21359	0.0	0.0	0.0	0.0	90.1
21414	2.7	124.3	0.0	0.0	107.0
21477	0.0	0.0	0.0	0.0	0.0
21481	60.8	0.0	0.0	97.7	338.2
21548	0.0	0.0	0.0	0.0	0.0
21608	0.0	0.0	0.0	0.0	0.0
21777	0.0	0.0	0.0	0.0	0.0
22070	0.0	0.0	0.0	0.0	52.7
22092	0.0	0.0	0.0	0.0	0.0
22118	235.0	2.7	0.0	54.3	37.4
22144	0.0	96.7	7.2	143.9	0.0
22187	0.0	0.0	0.0	0.0	0.0
22195	0.0	2.7	0.0	0.0	1.7
22199	212.9	35.9	2.4	43.5	6.7
22202	0.0	0.0	0.0	124.9	39.1
22279	0.0	0.0	0.0	0.0	0.0
22314	0.0	0.0	0.0	0.0	0.0
22338	0.0	77.3	0.0	0.0	117.3
22454	0.0	24.9	0.0	21.7	76.5
22460	0.0	0.0	0.0	0.0	0.0
22578	0.0	0.0	0.0	0.0	0.0
22590	0.0	0.0	0.0	0.0	0.0
22625	0.0	0.0	0.0	0.0	0.0
22817	0.0	0.0	0.0	0.0	0.0
22836	0.0	0.0	0.0	0.0	0.0
22887	0.0	0.0	0.0	0.0	0.0
22932	0.0	0.0	0.0	0.0	0.0
23083	0.0	0.0	0.0	0.0	0.0
23099	0.0	0.0	0.0	0.0	0.0
23125	0.0	0.0	0.0	0.0	0.0
23153	0.0	0.0	0.0	0.0	0.0
23205	0.0	0.0	0.0	2.7	0.0
23330	0.0	0.0	0.0	0.0	0.0
23361	0.0	0.0	0.0	81.5	40.8
23381	400.9	209.8	2.4	21.7	137.6
23394	16.6	2.7	0.0	806.3	302.4
23413	0.0	162.9	67.5	70.5	0.0
23442	5.6	0.0	0.0	659.7	0.0
23512	0.0	0.0	0.0	0.0	0.0
23550	0.0	0.0	0.0	0.0	0.0
23582	22.1	0.0	0.0	795.5	0.0
23640	5.6	0.0	0.0	81.5	282.1
23663	0.0	0.0	0.0	0.0	0.0
23681	0.0	0.0	0.0	0.0	0.0
23723	154.8	0.0	0.0	580.9	372.1
23807	66.4	0.0	0.0	266.0	71.4
23856	2.7	0.0	0.0	13.5	57.8
23933	0.0	0.0	0.0	0.0	0.0
23947	0.0	0.0	0.0	0.0	0.0
24102	0.0	0.0	0.0	0.0	0.0
24136	0.0	0.0	0.0	0.0	0.0
24159	0.0	0.0	0.0	0.0	0.0
24174	0.0	0.0	0.0	0.0	0.0
24183	0.0	0.0	0.0	0.0	0.0
24207	0.0	0.0	0.0	0.0	0.0
24231	0.0	0.0	0.0	0.0	0.0
24237	0.0	0.0	0.0	0.0	0.0
24261	0.0	0.0	0.0	0.0	0.0
24282	0.0	0.0	0.0	0.0	0.0
24309	0.0	0.0	0.0	0.0	0.0
24318	0.0	0.0	0.0	0.0	0.0
24336	0.0	0.0	0.0	0.0	0.0
24351	0.0	0.0	0.0	0.0	0.0
24372	0.0	0.0	0.0	0.0	0.0
24384	0.0	0.0	0.0	0.0	0.0
24402	0.0	0.0	0.0	0.0	0.0
24447	0.0	0.0	0.0	0.0	0.0
24483	0.0	0.0	0.0	0.0	0.0
24492	0.0	0.0	0.0	0.0	0.0
24501	0.0	0.0	0.0	0.0	0.0
24534	0.0	0.0	0.0	0.0	0.0
24552	0.0	0.0	0.0	0.0	0.0
24564	0.0	0.0	0.0	0.0	0.0
24579	0.0	0.0	0.0	0.0	0.0
24621	0.0	0.0	0.0	0.0	0.0
24633	0.0	0.0	0.0	0.0	0.0
24657	0.0	0.0	0.0	0.0	0.0
24678	0.0	0.0	0.0	0.0	0.0
24696	0.0	0.0	0.0	0.0	0.0
24714	0.0	0.0	0.0	0.0	0.0
24732	0.0	0.0	0.0	0.0	0.0
24750	0.0	0.0	0.0	0.0	0.0
24768	0.0	0.0	0.0	0.0	0.0
24801	0.0	0.0	0.0	0.0	0.0
24819	0.0	0.0	0.0	0.0	0.0
24840	0.0	0.0	0.0	0.0	0.0
24909	0.0	0.0	0.0	0.0	0.0
24921	0.0	0.0	0.0	0.0	0.0
24924	0.0	0.0	0.0	0.0	0.0
24960	0.0	0.0	0.0	0.0	0.0
24986	2.7	0.0	0.0	24.5	0.0
25069	0.0	71.8	0.0	0.0	0.0
25099	0.0	0.0	0.0	0.0	0.0
25143	49.8	85.6	0.0	2.7	85.0
25168	0.0	8.3	96.5	67.9	149.6
25170	19.4	157.4	79.7	116.7	220.9
25252	0.0	38.7	0.0	62.5	0.0
25260	99.5	256.8	7.2	116.7	3.4
25438	323.5	535.6	62.7	298.7	69.6
25505	240.5	132.5	0.0	0.0	42.4
25528	182.5	2.7	0.0	260.7	0.0
25613	425.7	96.7	272.7	0.0	90.1
25616	973.2	419.7	443.9	1034.3	737.4
25624	655.3	276.1	219.5	301.4	288.8
25730	1456.9	1355.7	506.7	1512.2	987.3
25796	0.0	0.0	161.7	13.5	1.7
25832	0.0	0.0	0.0	0.0	0.0
25844	0.0	0.0	0.0	0.0	88.3
25906	0.0	0.0	0.0	0.0	0.0
25914	218.4	450.1	600.8	333.9	701.8
25960	442.3	0.0	0.0	29.8	6.7
25967	0.0	0.0	0.0	5.5	5.1
26040	395.3	416.9	608.0	580.9	603.2
26067	0.0	47.0	2.4	0.0	66.2
26141	4025.4	684.8	2318.6	2500.5	1892.9
26175	22.1	11.0	36.2	192.7	373.9
26183	116.1	577.1	296.7	179.2	489.4
26193	447.9	281.7	837.2	534.9	717.1
26197	3477.9	3708.1	3693.8	646.1	280.3
26261	0.0	0.0	0.0	0.0	37.4
26280	2.7	0.0	0.0	268.7	1.7
26290	0.0	0.0	0.0	0.0	0.0
26300	168.6	58.0	120.7	643.4	154.7
26377	182.5	110.4	801.0	325.7	124.0
26417	2.7	0.0	0.0	0.0	0.0
26622	102.3	358.9	2.4	257.9	81.6
26742	16.6	8.3	0.0	0.0	124.0
26780	2.7	0.0	0.0	8.2	20.3
26831	353.9	174.0	0.0	2.7	5.1
26838	0.0	0.0	0.0	0.0	0.0
26860	345.6	530.1	79.7	515.9	581.1
26873	36.0	22.1	0.0	0.0	35.7
26932	696.7	400.4	86.8	822.6	870.0
27213	210.1	11.0	448.7	757.4	800.3
27245	102.3	267.8	255.7	168.3	543.8
27252	157.6	71.8	675.6	16.3	168.2
27299	85.7	394.8	284.7	70.5	1152.1
27354	24.9	375.5	101.3	114.0	56.0
27367	2.7	0.0	2.4	27.2	25.5
27399	0.0	91.1	0.0	0.0	23.8
27410	790.6	1397.1	3081.1	871.5	1542.8
27470	0.0	0.0	0.0	0.0	0.0
27482	0.0	0.0	0.0	0.0	0.0
27484	0.0	0.0	0.0	0.0	0.0
27518	0.0	0.0	0.0	0.0	0.0
27526	0.0	0.0	0.0	0.0	0.0
27528	0.0	0.0	0.0	0.0	0.0
27530	0.0	0.0	0.0	0.0	0.0
27534	0.0	0.0	0.0	0.0	0.0
27558	0.0	0.0	0.0	0.0	0.0
27566	0.0	0.0	0.0	0.0	0.0
27569	0.0	0.0	0.0	0.0	0.0
27578	2.7	38.7	0.0	0.0	0.0
27683	0.0	0.0	0.0	0.0	0.0
27703	0.0	0.0	0.0	0.0	0.0
27784	0.0	0.0	0.0	0.0	0.0
27906	0.0	0.0	0.0	0.0	0.0
27925	0.0	0.0	0.0	0.0	0.0
27994	0.0	0.0	0.0	0.0	0.0
28003	0.0	0.0	0.0	0.0	0.0
28005	0.0	0.0	0.0	0.0	0.0
28145	0.0	0.0	0.0	0.0	0.0
28208	0.0	0.0	0.0	0.0	0.0
28232	0.0	0.0	0.0	0.0	0.0
28263	0.0	0.0	0.0	0.0	0.0
28368	0.0	0.0	0.0	450.7	185.3
